Matrix,M,N,NZ,Mode,Threads,AvgTime(ms),MedianTime(ms),BestTime(ms),AvgGFlops,MedianGFlops,BestGFlops,Passed,Iterations
cavity10,2597,2597,76367,serial,1,0.080265,0.080266,0.080174,1.902873,1.902838,1.905033,1,5
cavity10,2597,2597,76367,ompCSR,10,0.029665,0.030239,0.023888,5.148630,5.050817,6.393734,1,5
cavity10,2597,2597,76367,ompHLL,10,0.292096,0.260242,0.199723,0.522890,0.586892,0.764729,1,5
cop20k_A,121192,121192,2624331,serial,1,4.386168,4.394678,4.351648,1.196639,1.194322,1.206132,1,5
cop20k_A,121192,121192,2624331,ompCSR,10,1.283112,1.280394,1.030189,4.090574,4.099257,5.094854,1,5
cop20k_A,121192,121192,2624331,ompHLL,10,3.315978,3.345645,3.026677,1.582840,1.568804,1.734133,1,5
Cube_Coup_dt0,2164760,2164760,127206144,serial,1,154.403590,154.716686,153.170094,1.647710,1.644375,1.660979,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompCSR,10,49.457995,48.461889,46.167266,5.144007,5.249739,5.510664,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompHLL,10,65.629204,66.852942,55.172625,3.876510,3.805551,4.611205,1,5
dc1,116835,116835,766396,serial,1,0.932579,0.931991,0.930462,1.643606,1.644642,1.647345,1,5
dc1,116835,116835,766396,ompCSR,10,0.446969,0.431828,0.329558,3.429305,3.549547,4.651055,1,5
dc1,116835,116835,766396,ompHLL,10,165.011371,161.482759,161.023578,0.009289,0.009492,0.009519,1,5
FEM_3D_thermal1,17880,17880,430740,serial,1,0.400212,0.399338,0.397452,2.152557,2.157268,2.167507,1,5
FEM_3D_thermal1,17880,17880,430740,ompCSR,10,0.115816,0.110598,0.108003,7.438366,7.789292,7.976443,1,5
FEM_3D_thermal1,17880,17880,430740,ompHLL,10,0.401001,0.407643,0.286880,2.148322,2.113322,3.002927,1,5
lung2,109460,109460,492564,serial,1,0.537965,0.525774,0.524490,1.831213,1.873674,1.878259,1,5
lung2,109460,109460,492564,ompCSR,10,0.170257,0.168058,0.077656,5.786123,5.861834,12.685793,1,5
lung2,109460,109460,492564,ompHLL,10,0.407894,0.367320,0.255370,2.415158,2.681930,3.857649,1,5
mac_econ_fwd500,206500,206500,1273389,serial,1,1.531121,1.531895,1.520456,1.663342,1.662502,1.675009,1,5
mac_econ_fwd500,206500,206500,1273389,ompCSR,10,0.411910,0.405801,0.344134,6.182854,6.275921,7.400541,1,5
mac_econ_fwd500,206500,206500,1273389,ompHLL,10,4.639282,4.730396,4.075872,0.548960,0.538386,0.624843,1,5
mcfe,765,765,24382,serial,1,0.027495,0.027494,0.027480,1.773542,1.773621,1.774530,1,5
mcfe,765,765,24382,ompCSR,10,0.020187,0.020666,0.017221,2.415673,2.359573,2.831645,1,5
mcfe,765,765,24382,ompHLL,10,0.121494,0.101384,0.090455,0.401370,0.480983,0.539096,1,5
mhd4800a,4800,4800,102252,serial,1,0.102517,0.102520,0.102454,1.994825,1.994781,1.996055,1,5
mhd4800a,4800,4800,102252,ompCSR,10,0.041683,0.041989,0.038486,4.906231,4.870422,5.313712,1,5
mhd4800a,4800,4800,102252,ompHLL,10,0.228102,0.207863,0.198061,0.896546,0.983840,1.032530,1,5
mhda416,416,416,8562,serial,1,0.008897,0.008836,0.008831,1.924742,1.938087,1.939071,1,5
mhda416,416,416,8562,ompCSR,10,0.017880,0.017897,0.015782,0.957718,0.956809,1.085036,1,5
mhda416,416,416,8562,ompHLL,10,0.041317,0.039534,0.021390,0.414459,0.433146,0.800560,1,5
mhda416,416,416,8562,serial,1,0.009443,0.009428,0.009411,1.813401,1.816379,1.819570,1,5
mhda416,416,416,8562,ompCSR,10,0.017827,0.017886,0.015795,0.960539,0.957397,1.084141,1,5
mhda416,416,416,8562,ompHLL,10,0.024156,0.023271,0.022035,0.708884,0.735866,0.777128,1,5
ML_Laplace,377002,377002,27689972,serial,1,32.578785,32.596610,32.492297,1.699877,1.698948,1.704402,1,5
ML_Laplace,377002,377002,27689972,ompCSR,10,9.633553,9.611531,9.602018,5.748652,5.761823,5.767532,1,5
ML_Laplace,377002,377002,27689972,ompHLL,10,11.122706,11.093229,11.063248,4.978999,4.992229,5.005758,1,5
nlpkkt80,1062400,1062400,28704672,serial,1,33.123822,33.138335,33.002884,1.733174,1.732415,1.739525,1,5
nlpkkt80,1062400,1062400,28704672,ompCSR,10,10.876730,10.853864,10.852805,5.278181,5.289300,5.289816,1,5
nlpkkt80,1062400,1062400,28704672,ompHLL,10,12.633746,12.612667,12.544671,4.544127,4.551721,4.576393,1,5
olafu,16146,16146,1015156,serial,1,1.105734,1.100683,1.097793,1.836166,1.844593,1.849449,1,5
olafu,16146,16146,1015156,ompCSR,10,0.216991,0.181234,0.174153,9.356665,11.202712,11.658208,1,5
olafu,16146,16146,1015156,ompHLL,10,2.540882,2.496641,2.126443,0.799058,0.813218,0.954793,1,5
olm1000,1000,1000,3996,serial,1,0.004269,0.004250,0.004232,1.872315,1.880250,1.888448,1,5
olm1000,1000,1000,3996,ompCSR,10,0.020854,0.020479,0.014823,0.383236,0.390244,0.539165,1,5
olm1000,1000,1000,3996,ompHLL,10,0.026093,0.027652,0.011300,0.306295,0.289025,0.707259,1,5
PR02R,161070,161070,8185136,serial,1,10.030181,10.021079,9.857696,1.632101,1.633584,1.660659,1,5
PR02R,161070,161070,8185136,ompCSR,10,2.696083,2.698220,2.658453,6.071873,6.067064,6.157819,1,5
PR02R,161070,161070,8185136,ompHLL,10,6.337965,6.312293,6.245019,2.582891,2.593395,2.621333,1,5
raefsky2,3242,3242,294276,serial,1,0.350677,0.349963,0.349459,1.678331,1.681753,1.684180,1,5
raefsky2,3242,3242,294276,ompCSR,10,0.070061,0.067207,0.053706,8.400595,8.757366,10.958776,1,5
raefsky2,3242,3242,294276,ompHLL,10,0.593482,0.541902,0.500546,0.991694,1.086085,1.175820,1,5
rdist2,3198,3198,56934,serial,1,0.054498,0.054504,0.054470,2.089387,2.089185,2.090471,1,5
rdist2,3198,3198,56934,ompCSR,10,0.025387,0.024370,0.021109,4.485374,4.672560,5.394285,1,5
rdist2,3198,3198,56934,ompHLL,10,0.352341,0.318817,0.240983,0.323176,0.357158,0.472515,1,5
roadNet-PA,1090920,1090920,3083796,serial,1,9.072358,9.048485,9.043001,0.679822,0.681616,0.682029,1,5
roadNet-PA,1090920,1090920,3083796,ompCSR,10,2.382973,2.354176,2.165894,2.588192,2.619852,2.847596,1,5
roadNet-PA,1090920,1090920,3083796,ompHLL,10,5.775769,5.693109,4.886130,1.067839,1.083343,1.262265,1,5
thermal1,82654,82654,574458,serial,1,0.819649,0.809360,0.807193,1.401717,1.419537,1.423347,1,5
thermal1,82654,82654,574458,ompCSR,10,0.165938,0.134307,0.106098,6.923778,8.554400,10.828829,1,5
thermal1,82654,82654,574458,ompHLL,10,0.338150,0.342621,0.212032,3.397652,3.353315,5.418597,1,5
thermal2,1228045,1228045,8580313,serial,1,17.117011,17.061671,16.822382,1.002548,1.005800,1.020107,1,5
thermal2,1228045,1228045,8580313,ompCSR,10,3.987611,3.956625,3.932918,4.303486,4.337188,4.363332,1,5
thermal2,1228045,1228045,8580313,ompHLL,10,7.280721,7.114051,6.534114,2.356996,2.412216,2.626313,1,5
thermomech_TK,102158,102158,711558,serial,1,1.119215,1.118263,1.117241,1.271531,1.272612,1.273777,1,5
thermomech_TK,102158,102158,711558,ompCSR,10,0.264143,0.266505,0.207381,5.387677,5.339922,6.862323,1,5
thermomech_TK,102158,102158,711558,ompHLL,10,0.507531,0.517906,0.392155,2.803998,2.747827,3.628963,1,5
webbase-1M,1000005,1000005,3105536,serial,1,6.251534,6.243117,6.230381,0.993528,0.994867,0.996901,1,5
webbase-1M,1000005,1000005,3105536,ompCSR,10,3.170725,3.102667,2.821141,1.958881,2.001850,2.201617,1,5
webbase-1M,1000005,1000005,3105536,ompHLL,10,78.016342,76.170786,67.546617,0.079612,0.081541,0.091952,1,5
west2021,2021,2021,7353,serial,1,0.008167,0.008131,0.008053,1.800603,1.808524,1.826145,1,5
west2021,2021,2021,7353,ompCSR,10,0.022538,0.022574,0.021318,0.652505,0.651471,0.689840,1,5
west2021,2021,2021,7353,ompHLL,10,0.038812,0.035745,0.034853,0.378908,0.411420,0.421944,1,5
adder_dcop_32,1813,1813,11246,serial,1,0.020699,0.020575,0.019618,1.086609,1.093146,1.146494,1,5
adder_dcop_32,1813,1813,11246,ompCSR,11,0.028551,0.030078,0.021133,0.787776,0.747789,1.064308,1,5
adder_dcop_32,1813,1813,11246,ompHLL,11,2.330911,2.257500,2.200804,0.009649,0.009963,0.010220,1,5
af_1_k101,503625,503625,17550675,serial,1,22.032808,21.874342,21.693609,1.593140,1.604681,1.618050,1,5
af_1_k101,503625,503625,17550675,ompCSR,11,7.100070,7.060383,7.029370,4.943804,4.971593,4.993527,1,5
af_1_k101,503625,503625,17550675,ompHLL,11,7.479701,7.593734,6.944630,4.692882,4.622409,5.054459,1,5
af23560,23560,23560,484256,serial,1,0.447919,0.444848,0.430859,2.162246,2.177175,2.247863,1,5
af23560,23560,23560,484256,ompCSR,11,0.128054,0.123476,0.104529,7.563295,7.843695,9.265489,1,5
af23560,23560,23560,484256,ompHLL,11,0.348315,0.306162,0.221112,2.780562,3.163397,4.380189,1,5
amazon0302,262111,262111,1234877,serial,1,2.935614,2.938826,2.910272,0.841307,0.840388,0.848633,1,5
amazon0302,262111,262111,1234877,ompCSR,11,0.498064,0.473238,0.390884,4.958711,5.218836,6.318381,1,5
amazon0302,262111,262111,1234877,ompHLL,11,1.005657,1.021467,0.883694,2.455861,2.417850,2.794807,1,5
bcsstk17,10974,10974,428650,serial,1,0.437147,0.434943,0.433201,1.961125,1.971063,1.978989,1,5
bcsstk17,10974,10974,428650,ompCSR,11,0.090876,0.090400,0.062467,9.433757,9.483457,13.724032,1,5
bcsstk17,10974,10974,428650,ompHLL,11,1.627892,1.587352,1.532311,0.526632,0.540082,0.559482,1,5
cage4,9,9,49,serial,1,0.000083,0.000073,0.000072,1.187325,1.341536,1.359957,1,5
cage4,9,9,49,ompCSR,11,0.010061,0.009972,0.008157,0.009740,0.009827,0.012014,1,5
cage4,9,9,49,ompHLL,11,0.010464,0.010434,0.010179,0.009365,0.009393,0.009628,1,5
cant,62451,62451,4007383,serial,1,4.740540,4.740995,4.736247,1.690686,1.690524,1.692219,1,5
cant,62451,62451,4007383,ompCSR,11,1.527913,1.493401,1.459079,5.245565,5.366788,5.493031,1,5
cant,62451,62451,4007383,ompHLL,11,3.189084,3.155011,2.890679,2.513188,2.540329,2.772624,1,5
cavity10,2597,2597,76367,serial,1,0.080120,0.080128,0.080055,1.906321,1.906125,1.907864,1,5
cavity10,2597,2597,76367,ompCSR,11,0.036606,0.036228,0.020832,4.172405,4.215906,7.331722,1,5
cavity10,2597,2597,76367,ompHLL,11,0.299055,0.263345,0.221584,0.510723,0.579976,0.689282,1,5
cop20k_A,121192,121192,2624331,serial,1,4.296535,4.297105,4.292181,1.221603,1.221441,1.222843,1,5
cop20k_A,121192,121192,2624331,ompCSR,11,1.402305,1.387467,1.289648,3.742882,3.782909,4.069841,1,5
cop20k_A,121192,121192,2624331,ompHLL,11,3.044852,2.953939,2.905857,1.723782,1.776835,1.806235,1,5
Cube_Coup_dt0,2164760,2164760,127206144,serial,1,155.855397,155.836268,154.321768,1.632361,1.632561,1.648583,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompCSR,11,51.434800,51.995855,49.440208,4.946307,4.892934,5.145858,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompHLL,11,65.850806,65.902150,60.171091,3.863465,3.860455,4.228148,1,5
dc1,116835,116835,766396,serial,1,0.886066,0.886915,0.881584,1.729884,1.728228,1.738679,1,5
dc1,116835,116835,766396,ompCSR,11,0.456796,0.438294,0.392835,3.355525,3.497178,3.901872,1,5
dc1,116835,116835,766396,ompHLL,11,195.203553,183.594537,181.026044,0.007852,0.008349,0.008467,1,5
FEM_3D_thermal1,17880,17880,430740,serial,1,0.424466,0.423827,0.422103,2.029562,2.032624,2.040924,1,5
FEM_3D_thermal1,17880,17880,430740,ompCSR,11,0.141523,0.142303,0.126075,6.087229,6.053862,6.833076,1,5
FEM_3D_thermal1,17880,17880,430740,ompHLL,11,0.330926,0.320597,0.251224,2.603241,2.687112,3.429131,1,5
lung2,109460,109460,492564,serial,1,0.522976,0.523719,0.519555,1.883697,1.881022,1.896100,1,5
lung2,109460,109460,492564,ompCSR,11,0.156913,0.148904,0.097252,6.278199,6.615881,10.129634,1,5
lung2,109460,109460,492564,ompHLL,11,0.781683,0.454380,0.228333,1.260265,2.168071,4.314437,1,5
mac_econ_fwd500,206500,206500,1273389,serial,1,1.527506,1.527770,1.521929,1.667279,1.666990,1.673388,1,5
mac_econ_fwd500,206500,206500,1273389,ompCSR,11,0.390246,0.337149,0.237949,6.526080,7.553866,10.703043,1,5
mac_econ_fwd500,206500,206500,1273389,ompHLL,11,4.783170,4.663205,4.079675,0.532446,0.546143,0.624260,1,5
mcfe,765,765,24382,serial,1,0.027502,0.027505,0.027470,1.773090,1.772911,1.775177,1,5
mcfe,765,765,24382,ompCSR,11,0.017067,0.016898,0.015580,2.857291,2.885859,3.129914,1,5
mcfe,765,765,24382,ompHLL,11,0.135817,0.127371,0.084675,0.359043,0.382850,0.575897,1,5
mhd4800a,4800,4800,102252,serial,1,0.101864,0.101864,0.101705,2.007623,2.007618,2.010757,1,5
mhd4800a,4800,4800,102252,ompCSR,11,0.034923,0.032851,0.030557,5.855855,6.225109,6.692532,1,5
mhd4800a,4800,4800,102252,ompHLL,11,0.298739,0.295918,0.205423,0.684557,0.691085,0.995526,1,5
mhda416,416,416,8562,serial,1,0.008874,0.008839,0.008810,1.929583,1.937334,1.943709,1,5
mhda416,416,416,8562,ompCSR,11,0.021116,0.019945,0.014777,0.810939,0.858562,1.158823,1,5
mhda416,416,416,8562,ompHLL,11,0.032250,0.032301,0.023105,0.530981,0.530146,0.741140,1,5
mhda416,416,416,8562,serial,1,0.009476,0.009419,0.009394,1.807135,1.818119,1.822862,1,5
mhda416,416,416,8562,ompCSR,11,0.013266,0.012463,0.011445,1.290817,1.374036,1.496211,1,5
mhda416,416,416,8562,ompHLL,11,0.032147,0.029500,0.022080,0.532674,0.580476,0.775542,1,5
ML_Laplace,377002,377002,27689972,serial,1,33.020768,33.005123,32.524298,1.677125,1.677920,1.702725,1,5
ML_Laplace,377002,377002,27689972,ompCSR,11,10.315864,10.266193,9.662032,5.368425,5.394400,5.731708,1,5
ML_Laplace,377002,377002,27689972,ompHLL,11,12.382847,12.368201,11.653877,4.472311,4.477607,4.752062,1,5
nlpkkt80,1062400,1062400,28704672,serial,1,32.959530,32.975200,32.835636,1.741813,1.740985,1.748385,1,5
nlpkkt80,1062400,1062400,28704672,ompCSR,11,11.820170,12.032480,10.957150,4.856897,4.771198,5.239441,1,5
nlpkkt80,1062400,1062400,28704672,ompHLL,11,13.825534,13.837035,13.671522,4.152414,4.148963,4.199192,1,5
olafu,16146,16146,1015156,serial,1,1.102203,1.101697,1.096267,1.842049,1.842896,1.852023,1,5
olafu,16146,16146,1015156,ompCSR,11,0.257475,0.273325,0.148611,7.885464,7.428197,13.661920,1,5
olafu,16146,16146,1015156,ompHLL,11,2.507827,2.474342,2.095178,0.809590,0.820546,0.969040,1,5
olm1000,1000,1000,3996,serial,1,0.004266,0.004245,0.004230,1.873528,1.882674,1.889384,1,5
olm1000,1000,1000,3996,ompCSR,11,0.025473,0.025270,0.024422,0.313744,0.316270,0.327247,1,5
olm1000,1000,1000,3996,ompHLL,11,0.027125,0.026092,0.017824,0.294641,0.306300,0.448384,1,5
PR02R,161070,161070,8185136,serial,1,9.796040,9.799691,9.771713,1.671111,1.670489,1.675271,1,5
PR02R,161070,161070,8185136,ompCSR,11,2.900914,2.900994,2.775794,5.643142,5.642986,5.897510,1,5
PR02R,161070,161070,8185136,ompHLL,11,7.090949,7.251834,6.397937,2.308615,2.257397,2.558680,1,5
raefsky2,3242,3242,294276,serial,1,0.345104,0.347019,0.331118,1.705431,1.696020,1.777469,1,5
raefsky2,3242,3242,294276,ompCSR,11,0.095557,0.094527,0.075796,6.159156,6.226256,7.764944,1,5
raefsky2,3242,3242,294276,ompHLL,11,0.856716,0.821726,0.650016,0.686987,0.716239,0.905442,1,5
rdist2,3198,3198,56934,serial,1,0.061021,0.061023,0.060932,1.866046,1.865983,1.868771,1,5
rdist2,3198,3198,56934,ompCSR,11,0.033050,0.032026,0.025605,3.445299,3.555541,4.447106,1,5
rdist2,3198,3198,56934,ompHLL,11,0.341993,0.311126,0.222994,0.332954,0.365987,0.510633,1,5
roadNet-PA,1090920,1090920,3083796,serial,1,9.193484,9.203156,9.082997,0.670866,0.670161,0.679026,1,5
roadNet-PA,1090920,1090920,3083796,ompCSR,11,2.006363,2.008868,1.664754,3.074017,3.070183,3.704807,1,5
roadNet-PA,1090920,1090920,3083796,ompHLL,11,5.666020,5.546620,4.976763,1.088523,1.111955,1.239278,1,5
thermal1,82654,82654,574458,serial,1,0.819377,0.819121,0.813312,1.402182,1.402621,1.412639,1,5
thermal1,82654,82654,574458,ompCSR,11,0.160750,0.165006,0.122653,7.147224,6.962853,9.367209,1,5
thermal1,82654,82654,574458,ompHLL,11,0.353420,0.326921,0.235064,3.250854,3.514354,4.887674,1,5
thermal2,1228045,1228045,8580313,serial,1,17.712134,17.736619,17.188732,0.968863,0.967525,0.998365,1,5
thermal2,1228045,1228045,8580313,ompCSR,11,5.434966,5.428752,5.004546,3.157449,3.161063,3.429008,1,5
thermal2,1228045,1228045,8580313,ompHLL,11,5.920829,5.914059,5.672542,2.898349,2.901666,3.025209,1,5
thermomech_TK,102158,102158,711558,serial,1,1.111867,1.106445,1.102127,1.279934,1.286206,1.291245,1,5
thermomech_TK,102158,102158,711558,ompCSR,11,0.225756,0.239068,0.142524,6.303766,5.952755,9.985096,1,5
thermomech_TK,102158,102158,711558,ompHLL,11,0.551734,0.529959,0.476849,2.579351,2.685335,2.984417,1,5
webbase-1M,1000005,1000005,3105536,serial,1,6.270724,6.262176,6.254333,0.990487,0.991839,0.993083,1,5
webbase-1M,1000005,1000005,3105536,ompCSR,11,2.899734,2.849533,2.445639,2.141946,2.179681,2.539652,1,5
webbase-1M,1000005,1000005,3105536,ompHLL,11,82.604660,86.160000,69.349733,0.075190,0.072088,0.089562,1,5
west2021,2021,2021,7353,serial,1,0.008102,0.008009,0.007962,1.815209,1.836179,1.846998,1,5
west2021,2021,2021,7353,ompCSR,11,0.022016,0.021602,0.018260,0.667962,0.680755,0.805368,1,5
west2021,2021,2021,7353,ompHLL,11,0.047645,0.046121,0.036779,0.308661,0.318857,0.399848,1,5
adder_dcop_32,1813,1813,11246,serial,1,0.020582,0.020292,0.019958,1.092814,1.108391,1.126966,1,5
adder_dcop_32,1813,1813,11246,ompCSR,12,0.033018,0.032899,0.029259,0.681194,0.683669,0.768720,1,5
adder_dcop_32,1813,1813,11246,ompHLL,12,2.200734,2.129217,1.916450,0.010220,0.010564,0.011736,1,5
af_1_k101,503625,503625,17550675,serial,1,21.872388,21.870715,21.868760,1.604825,1.604948,1.605091,1,5
af_1_k101,503625,503625,17550675,ompCSR,12,6.951688,6.900707,6.823958,5.049327,5.086631,5.143840,1,5
af_1_k101,503625,503625,17550675,ompHLL,12,7.386624,7.206326,7.192432,4.752015,4.870908,4.880317,1,5
af23560,23560,23560,484256,serial,1,0.435939,0.437135,0.431922,2.221669,2.215590,2.242331,1,5
af23560,23560,23560,484256,ompCSR,12,0.104581,0.097329,0.068793,9.260881,9.950959,14.078651,1,5
af23560,23560,23560,484256,ompHLL,12,0.300608,0.297122,0.244676,3.221847,3.259639,3.958345,1,5
amazon0302,262111,262111,1234877,serial,1,2.941111,2.932597,2.926275,0.839735,0.842173,0.843992,1,5
amazon0302,262111,262111,1234877,ompCSR,12,0.496472,0.498982,0.394045,4.974604,4.949586,6.267695,1,5
amazon0302,262111,262111,1234877,ompHLL,12,1.027299,1.007280,0.926310,2.404125,2.451905,2.666228,1,5
bcsstk17,10974,10974,428650,serial,1,0.446012,0.445200,0.431844,1.922145,1.925651,1.985207,1,5
bcsstk17,10974,10974,428650,ompCSR,12,0.099532,0.106175,0.075366,8.613309,8.074404,11.375156,1,5
bcsstk17,10974,10974,428650,ompHLL,12,2.616927,2.539039,2.318693,0.327598,0.337647,0.369734,1,5
cage4,9,9,49,serial,1,0.000086,0.000079,0.000078,1.136434,1.233427,1.256438,1,5
cage4,9,9,49,ompCSR,12,0.012016,0.010849,0.007811,0.008156,0.009033,0.012546,1,5
cage4,9,9,49,ompHLL,12,0.008818,0.008643,0.007463,0.011113,0.011339,0.013131,1,5
cant,62451,62451,4007383,serial,1,4.735472,4.731868,4.726479,1.692496,1.693785,1.695716,1,5
cant,62451,62451,4007383,ompCSR,12,1.645701,1.661253,1.500919,4.870124,4.824531,5.339906,1,5
cant,62451,62451,4007383,ompHLL,12,3.108208,3.166091,2.723436,2.578581,2.531439,2.942888,1,5
cavity10,2597,2597,76367,serial,1,0.075237,0.075238,0.075161,2.030044,2.030011,2.032088,1,5
cavity10,2597,2597,76367,ompCSR,12,0.046761,0.035681,0.029529,3.266252,4.280541,5.172343,1,5
cavity10,2597,2597,76367,ompHLL,12,0.333942,0.308232,0.239891,0.457366,0.495516,0.636681,1,5
cop20k_A,121192,121192,2624331,serial,1,4.305745,4.307980,4.297813,1.218991,1.218358,1.221240,1,5
cop20k_A,121192,121192,2624331,ompCSR,12,1.418707,1.405975,1.312874,3.699610,3.733113,3.997841,1,5
cop20k_A,121192,121192,2624331,ompHLL,12,3.075591,3.098773,2.733556,1.706554,1.693787,1.920086,1,5
Cube_Coup_dt0,2164760,2164760,127206144,serial,1,154.018919,153.937426,152.686488,1.651825,1.652699,1.666240,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompCSR,12,47.862422,47.368110,46.172975,5.315491,5.370961,5.509983,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompHLL,12,60.439426,59.685749,57.667503,4.209376,4.262530,4.411710,1,5
dc1,116835,116835,766396,serial,1,0.875347,0.874766,0.872038,1.751067,1.752231,1.757712,1,5
dc1,116835,116835,766396,ompCSR,12,0.412817,0.396604,0.305649,3.713006,3.864792,5.014878,1,5
dc1,116835,116835,766396,ompHLL,12,182.110442,179.245998,173.001493,0.008417,0.008551,0.008860,1,5
FEM_3D_thermal1,17880,17880,430740,serial,1,0.431760,0.426347,0.423940,1.995275,2.020608,2.032080,1,5
FEM_3D_thermal1,17880,17880,430740,ompCSR,12,0.097974,0.098833,0.065243,8.792948,8.716522,13.204178,1,5
FEM_3D_thermal1,17880,17880,430740,ompHLL,12,0.369076,0.395832,0.262600,2.334155,2.176378,3.280579,1,5
lung2,109460,109460,492564,serial,1,0.534309,0.532118,0.529197,1.843740,1.851332,1.861553,1,5
lung2,109460,109460,492564,ompCSR,12,0.162531,0.166291,0.149463,6.061171,5.924106,6.591113,1,5
lung2,109460,109460,492564,ompHLL,12,0.507107,0.512032,0.375443,1.942644,1.923956,2.623908,1,5
mac_econ_fwd500,206500,206500,1273389,serial,1,1.520774,1.513007,1.500428,1.674659,1.683255,1.697368,1,5
mac_econ_fwd500,206500,206500,1273389,ompCSR,12,0.367012,0.377579,0.251736,6.939218,6.745021,10.116859,1,5
mac_econ_fwd500,206500,206500,1273389,ompHLL,12,4.758502,4.717373,3.853823,0.535206,0.539872,0.660845,1,5
mcfe,765,765,24382,serial,1,0.026604,0.026603,0.026595,1.832956,1.833027,1.833572,1,5
mcfe,765,765,24382,ompCSR,12,0.021070,0.020749,0.017783,2.314328,2.350193,2.742166,1,5
mcfe,765,765,24382,ompHLL,12,0.087905,0.085029,0.081282,0.554735,0.573502,0.599936,1,5
mhd4800a,4800,4800,102252,serial,1,0.095573,0.095575,0.095503,2.139768,2.139723,2.141337,1,5
mhd4800a,4800,4800,102252,ompCSR,12,0.047095,0.040953,0.035857,4.342371,4.993685,5.703327,1,5
mhd4800a,4800,4800,102252,ompHLL,12,0.280368,0.240900,0.213030,0.729413,0.848918,0.959977,1,5
mhda416,416,416,8562,serial,1,0.009429,0.009413,0.009395,1.816099,1.819097,1.822659,1,5
mhda416,416,416,8562,ompCSR,12,0.021201,0.022021,0.018477,0.807708,0.777623,0.926769,1,5
mhda416,416,416,8562,ompHLL,12,0.038231,0.032603,0.028020,0.447903,0.525220,0.611135,1,5
mhda416,416,416,8562,serial,1,0.009529,0.009506,0.009485,1.797040,1.801376,1.805389,1,5
mhda416,416,416,8562,ompCSR,12,0.021440,0.021521,0.019922,0.798706,0.795673,0.859556,1,5
mhda416,416,416,8562,ompHLL,12,0.024247,0.023818,0.021982,0.706218,0.718952,0.779001,1,5
ML_Laplace,377002,377002,27689972,serial,1,32.608349,32.581858,32.548077,1.698336,1.699717,1.701481,1,5
ML_Laplace,377002,377002,27689972,ompCSR,12,10.645340,10.622270,10.575863,5.202271,5.213570,5.236447,1,5
ML_Laplace,377002,377002,27689972,ompHLL,12,10.953705,10.917461,10.877708,5.055818,5.072603,5.091141,1,5
nlpkkt80,1062400,1062400,28704672,serial,1,33.482386,33.123891,32.930123,1.714613,1.733170,1.743369,1,5
